	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K00001	0.725861695695832	0.498470120244791	0.344042500403022	0.95157665605211	0.54218765818249
K00002	7.08251555772831	2.33313078005332	0.924786646187955	0.912853874526538	1.60199468804901
K00003	149.370514105832	125.479616116614	0.323314489220235	0.949119849150134	0.251442366114624
K00004	1.61163547474442	2.1030683410003	-0.161212261010608	0.19196451827334	-0.383970265401265
K00005	19.4784447082209	26.7531959880936	-0.335950195704096	0.678441562237955	-0.457832761510755
K00006	0.607582856367412	0.459472520845613	0.282366444246856	0.93471555100789	0.403102580693077
K00008	60.551630507568	37.7708943249598	0.555667157878242	0.895046705662248	0.680890864927261
K00009	2.4897549598898	1.58792907695989	0.193342774797202	0.788139258022709	0.648857282553476
K00010	48.8685485347761	55.3752040818569	-0.143980300786232	0.162004356867472	-0.180333855508555
K00011	3.23610764729031	4.10682246108513	-0.146309491118284	0.165318222200197	-0.343762981613644
K00012	200.896679246498	251.747838599154	-0.512937292037791	0.808263934259769	-0.325525674901667
K00013	1475.6287908837	1201.35462442425	0.577215698195644	0.894734175722766	0.296667763815619
K00014	22.5091737141564	29.2167439473589	-0.300442256479029	0.642385226201014	-0.376282308225153
K00015	47.1370758843044	96.9299905825484	-0.969247257139479	0.931788584347073	-1.04008084637502
K00016	3170.71461432225	852.287115570308	2.95409482966156	0.998194165962975	1.89539660339246
K00018	30.7783740847452	32.4987199097458	-0.0629753894535941	0.0625252203651721	-0.0784658719459434
K00019	2.02118464330736	5.82509879612415	-0.756423933378682	0.902973665337728	-1.52708139498403
K00020	0.885685746787188	0.600509075455695	0.322408341895353	0.948947014484124	0.560608852516018
K00021	0.650712437623587	0.418516231579733	0.462350678244216	0.922037330518934	0.636736552644615
K00022	12.7591258770025	18.176468677886	-0.226185684065492	0.470167600389978	-0.510542446154889
K00023	0.579448750181821	0.412947686272295	0.366068559783596	0.951505807615515	0.488722039212072
K00024	429.16883016491	844.063240573495	-1.5988034548728	0.982613832506895	-0.975805796128172
K00025	5.72319692958253	7.12096488399506	-0.168503657030255	0.21121330659678	-0.315251488788296
K00026	10.6023803943545	9.50239737731819	0.0835699631958133	0.196836220430162	0.158024763292324
K00027	206.518832851907	228.204962871039	-0.210779524740418	0.397641294232801	-0.144056817078874
K00029	689.172321702473	744.11455853794	-0.238209507311988	0.518446771801936	-0.110659983695163
K00030	47.0425469952642	57.5640302633973	-0.25677082433545	0.572471305537385	-0.291201430621798
K00031	285.37384061433	323.52668095352	-0.30285812296818	0.645341969196871	-0.181031601644543
K00033	915.990464738431	190.613680401105	1.83299916723037	0.991220116959335	2.26468091463854
K00034	0.784287042841721	1.52430574332104	-0.533455960190033	0.823152505532376	-0.958698634753595
K00036	75.9753498578527	10.3466482906668	1.35119040889705	0.960785057934279	2.87636791867897
K00040	2838.25459274635	2012.22842364814	0.775376698107932	0.90670929259526	0.496209919675436
K00041	1669.42889812024	1297.97960447242	0.795855709083207	0.910929524223496	0.363086935515123
K00042	11.38185784211	14.9513021554883	-0.235970208517865	0.510217262456126	-0.393535073074754
K00046	6.33911739671565	3.11329222387527	0.527768381162534	0.900299472535805	1.02584098682563
K00048	1445.37313854919	1726.92580554847	-0.38809434046922	0.723875195704838	-0.25676411326223
K00049	0.543903413251384	0.572997420893338	-0.0384606005728181	0.0355563974526114	-0.0751781658864921
K00052	568.051806803125	521.18983692999	0.257183477061804	0.916758902030484	0.124213558740896
K00053	1492.44157766215	1034.6581815696	1.12736607323488	0.944594708811751	0.528520232111337
K00054	0.600535183232653	0.434448480015878	0.321692314571097	0.948807518503719	0.467063668641353
K00055	0.761426313199888	1.15120220699109	-0.254159024546406	0.566293483667379	-0.596364930804716
