	T1_LoCHO_FAT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC	P	id
K00036	16.2441584623126	35.042667946663	-0.572741393920095	0.539858398451879	-1.1091916116194	0.460141601548121	K00036
K00040	3092.41874818685	2672.39675110669	0.374974149068449	0.581673660545591	0.210601479538793	0.418326339454409	K00040
K00041	1319.05875860834	1813.48430363914	-0.800731252452894	0.674939026623408	-0.459255426202301	0.325060973376592	K00041
K00042	27.7434693347212	8.31900849400757	0.888961331717518	0.844944880774235	1.73766471342372	0.155055119225765	K00042
K00046	1.9887311953197	3.42814771639407	-0.380178217335814	0.329139705797906	-0.785580986421555	0.670860294202094	K00046
K00048	2402.24709191969	1578.8141722344	0.869433833810836	0.841026750435839	0.605543177594233	0.158973249564161	K00048
K00049	0.728126609190541	0.486568857203365	0.297616741624356	0.530817056139348	0.581545349411819	0.469182943860652	K00049
K00052	417.738277029478	463.372404839882	-0.29697679426041	0.253708859682792	-0.149572787551364	0.746291140317208	K00052
K00053	736.446524069265	934.250183225744	-0.679189451795276	0.616965738762508	-0.343228171563578	0.383034261237492	K00053
K00054	0.600813845779574	0.468727854583378	0.196390026320132	0.40451424592243	0.358167529358683	0.59548575407757	K00054
K00055	0.755869654892495	0.821737535004797	-0.0586168653437187	0.559396862175592	-0.120540195185549	0.440603137824408	K00055
K00057	599.071926737871	498.008355995803	0.527110140741116	0.719908325695069	0.266559279361091	0.280091674304931	K00057
K00058	455.355699539526	308.532910440665	0.949262969572095	0.871702636962968	0.56156955568586	0.128297363037032	K00058
K00059	571.953812908748	368.300032893658	1.38844250386622	0.941269116258729	0.635017123402076	0.0587308837412709	K00059
K00060	150.570773842328	122.10899321761	0.326637912633658	0.55427562644667	0.302272309095125	0.44572437355333	K00060
K00063	0.485360931963528	0.518616545050823	-0.0679700109508823	0.577339667109734	-0.0956102455178945	0.422660332890266	K00063
K00065	28.9001360875325	20.4459936656367	0.255838927535039	0.486333949417001	0.499258107366952	0.513666050582999	K00065
K00066	0.479294516623639	0.514488524788579	-0.0740587967795711	0.586046890452783	-0.102226464565164	0.413953109547217	K00066
K00067	147.711654886311	187.198702812707	-0.454211198399246	0.389664513225791	-0.341786774349655	0.610335486774209	K00067
K00068	0.555000744107859	0.539801706526261	0.0273498407342012	0.0643878493422584	0.0400601679925627	0.935612150657742	K00068
K00073	1.3748755523775	0.843208338014909	0.319439550761091	0.548761754756569	0.705340000044508	0.451238245243431	K00073
K00074	619.188693242323	228.344632051001	1.90717713842676	0.956283487387035	1.43916625215223	0.0437165126129652	K00074
K00075	745.684321083259	546.390367298878	1.10167421893602	0.893311088573179	0.448632957867166	0.106688911426821	K00075
K00076	131.384350695435	35.0934222585142	1.50371314459425	0.958988758656299	1.90452089603454	0.0410112413437015	K00076
K00077	30.1228482754257	24.2786126782095	0.217746515567446	0.434636993374247	0.31117220507787	0.565363006625753	K00077
K00078	147.606823757256	68.5838723624965	1.04422035471944	0.900395996650634	1.10581814898331	0.0996040033493663	K00078
K00081	0.511972976797148	0.512549862473135	-0.00106857256858952	0.259765430469329	-0.00162469817160596	0.740234569530671	K00081
K00083	0.491955994972501	0.509893313496013	-0.0367618697830924	0.4901324526376	-0.0516661457144054	0.5098675473624	K00083
K00085	0.46246959400616	0.524720368861749	-0.127531131334314	0.584187633461397	-0.182190278477348	0.415812366538603	K00085
K00087	443.768759298908	437.840187702688	0.0365572627263375	0.0274702222982764	0.0194037272495437	0.972529777701724	K00087
K00088	1420.38564343319	1833.63153425043	-1.11291976066425	0.828448737494059	-0.368421076975676	0.171551262505941	K00088
K00090	0.661875140117406	0.681774157364219	-0.0226471471591849	0.415177718636532	-0.042734830667481	0.584822281363468	K00090
K00091	16.7044977344371	0.976453344366134	1.63427710328132	0.9745539585384	4.09654168183504	0.0254460414616005	K00091
K00093	6.7178532274609	6.19522758557043	0.0592185696996195	0.000308501008992712	0.116842994079698	0.999691498991007	K00093
K00094	25.9789012257081	70.6668371970715	-1.01315477399146	0.795290481493736	-1.44369292693863	0.204709518506264	K00094
K00096	14.8414820840963	15.0309772343867	-0.0117423424134017	0.34102476369412	-0.0183036406695363	0.65897523630588	K00096
K00097	1.42203079669071	1.73796504234637	-0.163925493359179	0.493336127496755	-0.289446354380955	0.506663872503245	K00097
K00098	0.727141406737152	0.598369502999174	0.165358509059092	0.341231700047036	0.281199303939428	0.658768299952964	K00098
K00099	696.016715747245	577.563405257894	0.615257833390559	0.752183684957866	0.269142619537169	0.247816315042134	K00099
K00100	631.958446264093	313.064823925644	1.53760525415793	0.968891401656527	1.01336828283008	0.0311085983434729	K00100
K00101	1.4234212561039	0.963637312086753	0.312016798633394	0.542735032234315	0.562800524165225	0.457264967765685	K00101
K00102	0.715356828657882	0.595602553574409	0.152075783896461	0.302866337846369	0.264313115891917	0.697133662153631	K00102
K00104	35.5155927636713	31.8400284066892	0.115328261906646	0.160033562031832	0.157610941434457	0.839966437968168	K00104
K00106	2.07473412180995	1.60809542893919	0.125194648596028	0.203842841374753	0.367573443562754	0.796157158625247	K00106
K00107	0.508942721271365	0.516798783951055	-0.0157592231985227	0.369701121442719	-0.0220993773391689	0.630298878557281	K00107
K00108	0.559720370806241	0.549660469394074	0.0164480695351392	0.128552651181189	0.0261655279783395	0.871447348818811	K00108
K00111	622.295306353696	206.800065633755	1.68649223073958	0.972472160463697	1.58936272124384	0.0275278395363027	K00111
K00112	0.98347742283879	0.575943810334247	0.426903832211258	0.613185606450388	0.771963865978437	0.386814393549612	K00112
K00113	3.06983231457653	3.20633779637366	-0.0244681521852716	0.426303047876303	-0.062766572841328	0.573696952123697	K00113
K00116	0.469838639012128	0.509893313496013	-0.0824545164966759	0.594116895773756	-0.11803005537811	0.405883104226244	K00116
K00117	0.644377227634462	0.618346253536037	0.0350237921472308	0.0324791781200705	0.0594905838280656	0.967520821879929	K00117
K00118	0.828793541215878	0.609888898970508	0.258557262850037	0.490109513617624	0.442466303547049	0.509890486382376	K00118
K00121	78.3977323884427	24.4034179420105	0.697660001751335	0.786203038036734	1.68372870001281	0.213796961963266	K00121
K00123	145.294174147338	79.9482520004175	0.896367719180058	0.845974406080676	0.861838460585076	0.154025593919324	K00123
K00124	95.3802132350092	36.3864398230762	1.00158260459305	0.889166049503488	1.3902891083296	0.110833950496512	K00124
K00125	0.797511992611423	1.92103921662724	-0.60504896566606	0.563782711434287	-1.2683088521558	0.436217288565713	K00125
K00127	0.51567389179234	0.524720368861749	-0.0175019117727266	0.381682708104845	-0.0250897895889667	0.618317291895155	K00127
K00128	3160.89944400259	1342.81314496543	1.51961204788965	0.963750769274713	1.23507657535045	0.0362492307252872	K00128
K00129	0.60093155439449	0.793431895069086	-0.215736868271753	0.314606123255757	-0.4009057148401	0.685393876744243	K00129
K00130	0.781146617683742	0.515566389721563	0.333945963892769	0.559585044738549	0.599435145050194	0.440414955261451	K00130
K00131	0.7634977370401	0.691591010090979	0.0746927074942973	0.0140976891349802	0.142704765288531	0.98590231086502	K00131
K00133	532.658507754241	676.134440719553	-0.509573211301059	0.460897123900646	-0.344099232211216	0.539102876099354	K00133
K00134	4828.55783446677	4314.08130748987	0.254706322619869	0.484739185282391	0.162538990416319	0.515260814717609	K00134
K00135	13.2403351856405	137.202378248103	-2.04446125501985	0.982341349643704	-3.37329393895555	0.0176586503562962	K00135
K00137	0.473361031138879	0.508870947492185	-0.072716570712818	0.584328953577999	-0.104358884308787	0.415671046422001	K00137
K00138	0.851417424265967	0.94472836872787	-0.0814958860100058	0.593416492908157	-0.150032965549799	0.406583507091843	K00138
K00140	0.509585991183827	0.50545821130056	0.00785418493361094	0.190562086719134	0.0117337951989755	0.809437913280866	K00140
K00142	1.74320781861488	0.956148182159746	0.404446253827836	0.590339599372063	0.866438445359358	0.409660400627937	K00142
K00143	0.491955994972501	0.514488524788579	-0.0461816793186604	0.525855378501658	-0.0646096258977256	0.474144621498342	K00143
K00145	394.914094525457	468.638916829556	-0.464337600913933	0.402380818993548	-0.246937905161898	0.597619181006452	K00145
K00146	0.507303082321701	0.524720368861749	-0.0349902541822447	0.48219035672726	-0.0487008681731149	0.51780964327274	K00146
K00147	1208.7362796806	1630.03817641646	-1.07021996351373	0.814746517767915	-0.43140623976757	0.185253482232085	K00147
K00150	8.92868909505673	6.57093072944048	0.206108574319534	0.419129261449759	0.442350641891547	0.580870738550241	K00150
K00154	0.494456112553818	0.524720368861749	-0.0592508708295117	0.560798559050298	-0.0857063198856048	0.439201440949702	K00154
K00156	0.69298645481961	0.70595744191952	-0.0132803078817484	0.352166812093985	-0.0267540608186972	0.647833187906015	K00156
K00157	0.497671010345373	0.524720368861749	-0.0549228492159505	0.550728450512107	-0.0763564427827849	0.449271549487893	K00157
K00158	1.01324330652851	1.65095314364092	-0.215935202367363	0.314167866437409	-0.704318530136902	0.685832133562591	K00158
K00161	27.0822418919783	46.6171693643553	-0.351694875729179	0.292204462228666	-0.783514233980782	0.707795537771334	K00161
K00162	13.2822207639341	3.45475582625778	0.578412118255691	0.74520932092574	1.94284072977262	0.25479067907426	K00162
K00163	11.520249391178	5.45227735499052	0.335484350687156	0.56068551943321	1.079241090288	0.43931448056679	K00163
K00164	0.611343825227123	0.606781715759577	0.00602385213734261	0.204566401913211	0.010806379566588	0.795433598086789	K00164
K00167	2.30796667269342	1.7593667485374	0.165710800453507	0.34216009098817	0.391566140507693	0.65783990901183	K00167
K00169	43.0434078683694	21.3413751944054	0.679450854589747	0.780358343071985	1.01213916119977	0.219641656928015	K00169
K00170	13.1106551424786	6.97040415424432	0.471976709693947	0.668246725939876	0.911425565963316	0.331753274060124	K00170
K00171	2.11485166321484	1.27469539831707	0.358210182429201	0.576088507321915	0.730403934192007	0.423911492678085	K00171
K00172	122.27452076866	48.8853706862131	1.12966172155417	0.884430168479577	1.32264911275525	0.115569831520423	K00172
K00174	132.581177535045	72.9172780834219	0.929682676811532	0.85152927318043	0.862543358117252	0.14847072681957	K00174
K00175	47.2072000200082	30.8757932726892	0.457969247117402	0.652644066084619	0.612530712093779	0.347355933915381	K00175
K00176	0.587937549326936	0.507062872455097	0.117410531047152	0.169531336646373	0.213498277264838	0.830468663353627	K00176
K00177	4.68306253526049	2.89452474642068	0.37931026620778	0.582258374483746	0.694125812407237	0.417741625516254	K00177
K00179	118.136733556451	91.265708388052	0.420027868921799	0.60477153086825	0.372312829725078	0.39522846913175	K00179
K00180	3.67551055847197	3.50073162393601	0.039701986908432	0.0187488913327606	0.0702882011154999	0.981251108667239	K00180
K00184	2.40573590376502	3.10850334507	-0.170729726994521	0.467696915047137	-0.369741855950095	0.532303084952863	K00184
K00185	0.556244018805728	0.537797872300479	0.0302345526596383	0.0510495823157004	0.0486538705419272	0.9489504176843	K00185
K00186	520.750060431205	497.707264996696	0.141410526486704	0.267115863899633	0.0652936556025315	0.732884136100367	K00186
K00187	2969.62940264006	1376.81066926321	2.10976981553506	0.983316700449468	1.10895271758492	0.0166832995505317	K00187
K00188	9.70989632166105	6.53253628319215	0.317807262860683	0.547462840634606	0.571812658589665	0.452537159365394	K00188
K00189	0.699004415892822	0.540900749580213	0.195516509825346	0.403114092035424	0.369937672936489	0.596885907964576	K00189
K00192	0.475581238142759	0.503837204138429	-0.0571338831997228	0.556034644562231	-0.0832658555473375	0.443965355437769	K00192
K00193	188.731830134299	171.225272082151	0.163112024003234	0.335245957407715	0.140442105112637	0.664754042592285	K00193
K00194	3.08897513043838	3.39787851003063	-0.0759460293451559	0.588249534957553	-0.137506014612272	0.411750465042447	K00194
K00196	18.0378937866869	8.71552991098334	0.565691260248893	0.739244251353491	1.04937060154129	0.260755748646509	K00196
K00197	156.352784051875	174.220943978548	-0.181039636325408	0.42637448643091	-0.156113159575791	0.57362551356909	K00197
K00198	864.711715050365	917.677894062989	-0.166695608960378	0.483122114953385	-0.0857686200053088	0.516877885046615	K00198
K00205	0.482632278931144	0.524720368861749	-0.0869736787187995	0.59666621583902	-0.120624386663931	0.40333378416098	K00205
K00207	1.38838822613109	1.18261702156982	0.125281906558677	0.2042174515968	0.231428088653965	0.7957825484032	K00207
K00208	148.223170520553	88.153980874129	0.811482420504415	0.824447411617356	0.749673364409263	0.175552588382644	K00208
K00209	11.205597866892	18.3750888477812	-0.41448932863164	0.356660880901489	-0.713531600834444	0.643339119098511	K00209
K00211	0.508942721271365	0.524720368861749	-0.0311231668296862	0.463351329225369	-0.0440454963610018	0.536648670774631	K00211
K00214	0.475758827444378	0.497999064602045	-0.0454752568337229	0.523538575441638	-0.0659126072998425	0.476461424558362	K00214
K00215	463.416174218091	479.933622865053	-0.116505093896147	0.593374102386497	-0.0505264897161079	0.406625897613503	K00215
K00219	3.90513031189069	2.23374561286389	0.303217804668906	0.535422534184085	0.805905795273514	0.464577465815915	K00219
K00220	1.33643727034648	1.00093228066219	0.212656546694686	0.428056324075765	0.417047751872287	0.571943675924235	K00220
K00222	0.453815070165343	0.524720368861749	-0.146576063670832	0.548276239660473	-0.209444275912816	0.451723760339527	K00222
K00223	0.662705185061701	0.536839391148209	0.18624904768777	0.387186458822082	0.303876672557211	0.612813541177918	K00223
K00226	22.5744231620057	5.15640759522603	0.616859421403904	0.752308160734331	2.13025091028536	0.247691839265669	K00226
K00227	2.13474153306045	0.879896001102124	0.443700460110435	0.635364421971421	1.27865648374589	0.364635578028579	K00227
K00228	0.570067526136146	0.6961227533738	-0.164845914546112	0.489982270785093	-0.288208910687903	0.510017729214907	K00228
K00230	0.642297523277918	0.645706843523441	-0.0043159745914163	0.285009487232765	-0.00763758419653374	0.714990512767235	K00230
K00231	1.31031997275362	1.29217959903777	0.00715714035202951	0.195882634868092	0.0201125497535147	0.804117365131908	K00231
K00232	0.52486625619604	0.609296258503987	-0.120342945848199	0.590899141544401	-0.215194032000404	0.409100858455599	K00232
K00233	115.319055881874	48.7909234958279	1.06440481881822	0.89977351501331	1.24094623522513	0.10022648498669	K00233
K00234	17.9233367605081	10.5665496955053	0.44267388860636	0.634032377589444	0.762334877582212	0.365967622410556	K00234
K00235	0.799988962447361	0.672432775138715	0.119562458812249	0.179234052894772	0.25059005019864	0.820765947105228	K00235
K00236	0.732074813098191	0.89602580968266	-0.137231384738131	0.569480087406294	-0.291549199437389	0.430519912593706	K00236
K00237	0.517504341634359	0.798230067028135	-0.32882649494144	0.275681841337114	-0.62523365579953	0.724318158662886	K00237
K00239	951.410074294912	1206.98350756674	-0.77224730566746	0.633304089245436	-0.343266756081765	0.366695910754564	K00239
K00240	55.7767928835282	35.452216289071	0.501046884990057	0.698636873890963	0.653789162945699	0.301363126109037	K00240
K00241	19.9238309403936	30.1618218197435	-0.383827885431245	0.333012467008005	-0.598228497724691	0.666987532991995	K00241
K00243	63.9442487101226	90.0241744251939	-0.382000114554046	0.331109457358032	-0.493497858413545	0.668890542641968	K00243
K00244	8.10128674207952	5.18991204598733	0.315637314488788	0.545710806073368	0.642440982791162	0.454289193926632	K00244
K00245	15.8188194605715	30.3230235910386	-0.535294035261486	0.501729042353295	-0.938771678486282	0.498270957646705	K00245
K00246	0.698639437567775	0.562146638698582	0.179057669078322	0.373198741066446	0.313601570276087	0.626801258933554	K00246
K00247	0.736835917599329	1.11530469628247	-0.280133991202761	0.242844297996126	-0.598022608393821	0.757155702003874	K00247
K00248	1353.95554785058	529.645619744644	2.20415764323803	0.978616833260045	1.35408107844803	0.0213831667399548	K00248
K00249	4.98930290165232	4.49764004527975	0.0799908510043313	0.0240847134109136	0.149670054234277	0.975915286589086	K00249
K00251	0.482527489134689	0.524720368861749	-0.0863297194066091	0.596365576289649	-0.120937660642555	0.403634423710351	K00251
K00252	0.491955994972501	0.536903712828452	-0.0898889851357433	0.597710960168986	-0.126134107999697	0.402289039831014	K00252
K00253	0.504786448612667	0.518616545050823	-0.0273558423390075	0.443085338425948	-0.0389950516254824	0.556914661574052	K00253
K00254	20.4273270191494	27.8349102268188	-0.305560712461045	0.260545538077507	-0.446394995052887	0.739454461922493	K00254
K00255	2.86943635966781	1.48679867345491	0.470120195868882	0.66617515571378	0.948558071559859	0.33382484428622	K00255
K00259	59.35055384231	78.4214300985738	-0.356847321095289	0.29849829665853	-0.401986458434568	0.70150170334147	K00259
K00260	1.81692756825973	0.916076038705068	0.366617852206194	0.579756441345433	0.987961648728713	0.420243558654567	K00260
K00261	0.592225942855926	0.549833052224119	0.0676805540825342	0.00529940735534495	0.107154055653902	0.994700592644655	K00261
K00262	1571.06602628826	1748.06258388525	-0.251714488190103	0.254626053804014	-0.15401302370263	0.745373946195986	K00262
K00264	167.054715790351	85.8841156369283	0.94353944436863	0.86502610489568	0.959857476020122	0.13497389510432	K00264
K00265	187.912328827778	213.784762479471	-0.210857160746935	0.32580882585752	-0.186099304239356	0.67419117414248	K00265
K00266	334.824584557978	82.7683757305659	1.73327468733047	0.963620378700511	2.01625391097426	0.0363796212994891	K00266
K00274	0.485360931963528	0.524720368861749	-0.0806388831797559	0.592745720315293	-0.112490807666201	0.407254279684707	K00274
K00275	0.843768322536843	1.03820232629139	-0.13016518507024	0.580897903555432	-0.299168794670264	0.419102096444568	K00275
K00278	483.853607693069	559.90054937414	-0.455998092609368	0.392025639998534	-0.210599976639363	0.607974360001466	K00278
K00281	108.290344795177	65.0390399124618	0.70793844928609	0.791185800863054	0.735526751453546	0.208814199136946	K00281
K00282	32.9915838688911	24.672801875791	0.275050083743793	0.510509495671305	0.419176481574279	0.489490504328695	K00282
K00283	255.512894341285	134.452089409897	1.09454711664759	0.894421043070091	0.92630392281699	0.105578956929909	K00283
K00284	14.8551908947058	7.7392772259366	0.618902240453871	0.752472919627608	0.940696400527041	0.247527080372392	K00284
K00285	0.605445075504045	0.566933807104662	0.0558884628564021	2.9711133742949e-05	0.0948157863215244	0.999970288866257	K00285
K00286	442.339941678589	317.184749305314	0.960222332422144	0.882620548015987	0.479832112326696	0.117379451984013	K00286
K00287	97.42764235714	65.5005759015075	0.50435568669445	0.701474192485815	0.572823563252711	0.298525807514185	K00287
K00288	1.7560821194699	1.58808876174738	0.051509259060111	0.00141519611269358	0.145068760926709	0.998584803887306	K00288
K00290	0.744438244110991	0.539935890492372	0.241015783762388	0.465184358887334	0.463364054575823	0.534815641112666	K00290
K00293	0.57645457294928	0.574372795501997	0.00326980207535616	0.225881251384415	0.00521950269468544	0.774118748615585	K00293
K00294	23.7088904640872	12.2947336242306	0.615152046019951	0.752175621379491	0.947387670647349	0.247824378620509	K00294
K00295	0.48792577920694	0.518616545050823	-0.0609520042468446	0.564398639806835	-0.0880065231576815	0.435601360193165	K00295
K00297	131.058820418769	163.456749061004	-0.375955524292344	0.324275567061597	-0.31869449453857	0.675724432938403	K00297
K00298	0.60326987850271	0.538922949635073	0.0924462361857207	0.0605490751322127	0.162724525707186	0.939450924867787	K00298
K00306	0.498188706330565	0.485241935100569	0.0267625234419922	0.0673507266394002	0.0379880818145211	0.9326492733606	K00306
K00311	0.49514051343321	0.524720368861749	-0.0600666986868439	0.5625475357068	-0.0837107958788065	0.4374524642932	K00311
K00313	82.9319182513731	125.989317548662	-0.433773547666736	0.366167813479473	-0.603302046895329	0.633832186520527	K00313
K00315	0.470236742377615	0.509893313496013	-0.0814544662437893	0.593385630171575	-0.116808149567463	0.406614369828425	K00315
K00318	0.491955994972501	0.570271902565261	-0.145985525673146	0.549814797899538	-0.213120678980934	0.450185202100462	K00318
K00320	0.482527489134689	0.524720368861749	-0.0863297194066091	0.596365576289649	-0.120937660642555	0.403634423710351	K00320
K00322	1.06226498222592	0.952247760146587	0.0730852929864886	0.0116733889224857	0.157734797186726	0.988326611077514	K00322
K00324	17.4916840171702	18.7726103917255	-0.0653188616913645	0.572816808303984	-0.10196008364605	0.427183191696016	K00324
K00325	9.21259908130677	13.5625837901766	-0.318885163907335	0.270034997945254	-0.557951915053208	0.729965002054746	K00325
K00326	1.63870139562725	1.67716412697021	-0.012070604032223	0.343418793391962	-0.0334708873638067	0.656581206608038	K00326
K00327	0.596246284613508	0.559349361155216	0.051247302029172	0.00158777566111568	0.0921587211867549	0.998412224338884	K00327
K00330	58.5724057503711	20.1511760458855	0.965733023587655	0.886076064447036	1.53935711306683	0.113923935552964	K00330
K00331	62.7312235798389	58.6910274640294	0.0813153956550952	0.0270778219455347	0.0960437382379378	0.972922178054465	K00331
K00332	0.508628786589961	0.524720368861749	-0.0313563651272837	0.464548462234018	-0.0449356785622409	0.535451537765982	K00332
K00333	0.529209994507251	0.528256179856522	0.00175933547630798	0.23766045686121	0.00260256842832319	0.76233954313879	K00333
K00334	0.586054767999494	0.54716744413161	0.0568819708655029	5.61168675305979e-06	0.0990530997175115	0.999994388313247	K00334
K00335	0.646106499244469	0.650376881549727	-0.00505571719086966	0.290704082495007	-0.00950398862975801	0.709295917504993	K00335
K00336	27.6569884798029	21.7830623806338	0.218375762004046	0.435434865496438	0.344437282369302	0.564565134503562	K00336
K00337	113.819593964136	93.8949616300398	0.252791384396253	0.482021115564892	0.277629287404509	0.517978884435108	K00337
K00338	14.2055951820899	8.81309465742553	0.448447206756413	0.641375351165709	0.688738672791677	0.358624648834291	K00338
K00339	0.503138517428551	0.555466393675279	-0.0893352179241091	0.597548783381277	-0.142743991232595	0.402451216618723	K00339
K00340	0.574505173033798	0.779559992065899	-0.212985543122775	0.320779910794828	-0.44034016826106	0.679220089205172	K00340
K00341	13.5022554711187	11.891865111327	0.108273121515402	0.127529127412893	0.183225416942547	0.872470872587107	K00341
K00342	16.482609456738	14.8530443270706	0.083291086491346	0.0319500130245344	0.150186001270568	0.968049986975466	K00342
K00343	603.245822121483	915.242440394411	-1.19697217700249	0.868580800673581	-0.601407933533125	0.131419199326419	K00343
K00344	0.74061609921612	1.11103159058453	-0.283934039457574	0.244561416768349	-0.585102022577705	0.755438583231651	K00344
K00346	333.159974976277	482.192966873709	-0.879562701157018	0.776825419117129	-0.533395519100101	0.223174580882871	K00346
K00347	270.603376541933	222.133719162103	0.43168036100835	0.619431147829498	0.284751435292801	0.380568852170502	K00347
K00348	16.312652313991	11.2543606207319	0.31511717612418	0.545285066981998	0.535507275258772	0.454714933018002	K00348
K00349	53.7946192107033	56.165066075334	-0.0570584706929957	0.555861192224787	-0.0622111973583467	0.444138807775213	K00349
K00350	83.4781540357807	45.7662786627627	0.738671408997831	0.814387998750827	0.867113709714445	0.185612001249173	K00350
K00351	162.352026622315	96.5293217183292	0.824730081282451	0.824128744003118	0.750086247052187	0.175871255996882	K00351
K00354	3.85347747736962	8.4436052117622	-0.586337569608197	0.55070342909131	-1.13169816699195	0.44929657090869	K00354
K00355	0.793885815302446	0.910843759910146	-0.0897964872149495	0.597683806330001	-0.198272085644332	0.402316193669999	K00355
K00362	0.629313160663439	1.0092851978122	-0.309868996730795	0.263826916125821	-0.681483881196387	0.736173083874179	K00362
K00363	0.491955994972501	0.532882617397257	-0.0829834877057927	0.59447086320016	-0.115288499685993	0.40552913679984	K00363
K00364	170.052052838763	400.242157641276	-0.852291727438001	0.747034822169275	-1.23489671268766	0.252965177830725	K00364
K00366	359.964835277004	104.375850046654	1.67811430788036	0.97640014445755	1.78606803045142	0.0235998555424505	K00366
K00367	0.49071245987633	0.482085481665546	0.0176156971015424	0.120774779515409	0.0255889212788666	0.879225220484591	K00367
K00370	656.503230452422	319.251009463497	1.32042433553559	0.927428224741576	1.04011092849857	0.0725717752584244	K00370
K00371	1.07436676543344	1.52171613088116	-0.196186769288575	0.368403787244283	-0.502212673742518	0.631596212755717	K00371
K00372	0.517221738975344	0.514736484299957	0.00446948358215936	0.216560117972295	0.00694886953059329	0.783439882027705	K00372
K00373	0.621924653786958	0.532996305693658	0.135973842084109	0.247167559183794	0.222614274937742	0.752832440816206	K00373
K00374	0.491955994972501	0.554233570807394	-0.121762306663128	0.589803548523921	-0.171964826251627	0.410196451476079	K00374
K00375	295.12811142615	202.78325225917	0.866746996342813	0.840497964744524	0.541402840344158	0.159502035255476	K00375
K00381	9.47501445192527	9.12290355724456	0.0307690759392337	0.0487095976124111	0.0546350780573587	0.951290402387589	K00381
K00382	165.066990124117	144.821543646001	0.121407134031369	0.187413868153247	0.188775407238614	0.812586131846753	K00382
K00383	655.011474429568	656.043521677929	-0.00128619507436998	0.261457581244627	-0.00227134599103722	0.738542418755373	K00383
K00384	1229.67834286451	1560.69453926309	-0.970320607036456	0.780543604256382	-0.343907211953045	0.219456395743618	K00384
K00385	14.6924381161603	10.4492310121606	0.304728549890743	0.536674209498921	0.491677047487142	0.463325790501079	K00385
K00390	13.6088681194812	14.3273475637514	-0.0496030022163049	0.536404998934682	-0.0742244671345	0.463595001065318	K00390
K00392	10.7966797473992	7.9652043406509	0.273285130370139	0.508581680491925	0.438804436840417	0.491418319508075	K00392
K00394	0.965892058813509	0.841841668526211	0.0940807095584752	0.0666192812137896	0.198313052459609	0.93338071878621	K00394
K00404	0.485054793057032	0.528310000149952	-0.0871528737998657	0.59673897293325	-0.123236991187664	0.40326102706675	K00404
K00406	0.483307701766845	0.524720368861749	-0.0841775360805391	0.595223775857249	-0.118606809270197	0.404776224142751	K00406
K00411	1.13274315562249	1.05217174126234	0.0416801994791164	0.0142133600039681	0.106450565201438	0.985786639996032	K00411
K00412	6.37742093844496	5.21177823512873	0.0956571000584958	0.0727234073978361	0.291197411185334	0.927276592602164	K00412
K00413	0.828082312697485	1.08286059017982	-0.141999928711856	0.559513789147458	-0.387001433069443	0.440486210852542	K00413
K00414	1.9669630808709	2.71920433645246	-0.153927172841808	0.527129403136379	-0.467214688684789	0.472870596863621	K00414
K00415	0.948345543369588	1.38388486858141	-0.204544246711677	0.342282083112808	-0.545239197111815	0.657717916887192	K00415
K00416	0.595245797390215	0.71650769727233	-0.14279803073413	0.557669393373551	-0.267496673419726	0.442330606626449	K00416
K00417	0.539115532832246	0.669745961639592	-0.189934940822949	0.391099035449243	-0.313019500433107	0.608900964550757	K00417
K00418	0.747791902567503	0.752127480460479	-0.00415164140861339	0.283736658577927	-0.00834036044451521	0.716263341422073	K00418
K00419	0.485671109520723	0.538680545394439	-0.105214866455281	0.597707656153156	-0.149450293554797	0.402292343846844	K00419
K00420	0.513503480853968	0.591548557204006	-0.142444586320099	0.558492789803608	-0.204122540820131	0.441507210196392	K00420
K00423	0.511420733801803	0.524720368861749	-0.0262733101545638	0.436916511184167	-0.0370381434427182	0.563083488815833	K00423
K00425	576.036396596119	936.453615949447	-1.47207977663106	0.906449775310843	-0.701047566663682	0.0935502246891574	K00425
K00426	65.0872271787794	93.3246282025079	-0.511993179587882	0.464732617285431	-0.519883401571524	0.535267382714569	K00426
K00427	16.9535825920915	6.70296382753716	0.730770800112011	0.80913004871542	1.3387191190848	0.19086995128458	K00427
K00428	90.4970520780727	80.2181713066517	0.140289742991308	0.263104285594777	0.173941719348601	0.736895714405223	K00428
K00432	307.330606007041	608.286316783041	-1.17626560542505	0.86331843570395	-0.984959104420977	0.13668156429605	K00432
K00433	0.475285866102322	1.79530715647418	-0.745762619778497	0.607438388771997	-1.91736328875752	0.392561611228003	K00433
K00437	2.23158998308289	2.31458880061714	-0.0282628702559876	0.448140629419552	-0.0526839328691594	0.551859370580448	K00437
K00441	0.840549323211747	1.02635642484496	-0.156895381293941	0.517650509461111	-0.288127441524471	0.482349490538889	K00441
K00443	0.501361693568569	0.523606721573449	-0.043528886496869	0.516846522954205	-0.0626318457908255	0.483153477045795	K00443
K00451	0.497671010345373	0.524720368861749	-0.0549228492159505	0.550728450512107	-0.0763564427827849	0.449271549487893	K00451
K00452	0.479294516623639	0.524720368861749	-0.095216860194015	0.598627109776116	-0.130636359460209	0.401372890223884	K00452
K00455	0.482598839801914	0.525887423633022	-0.0871143535343062	0.596723322487731	-0.12392954858444	0.403276677512269	K00455
