	Prefeed_HiCHO_mean	T1_LoCHO_FAT_mean	theta	prob	log2FC
A0R066	6.46472481757825	2.48631690156208	1.02260539655554	0.953993553792046	1.37857876900922
O84192	2.43188744709748	0.750282919117978	1.01100936647164	0.953993316186779	1.69656983989953
A5CZ96	7.50098446047924	1.92804531245642	1.05035535872793	0.953991583189087	1.95994099551038
B0THN3	9.21265923379469	3.61684936386268	1.02265836741388	0.953990875994126	1.34888413706203
Q8VC60	0.731487986487529	0.565857097881162	0.209848314825222	0.953987673414653	0.370396411212378
B1I3W6	0.519293967013613	0.43013945083391	0.209848022490649	0.953987334617244	0.271747008647547
B2S0E5	0.548032977011236	0.454919618796003	0.209847512255342	0.953986743277819	0.268651054249758
I1C083	0.691482522456544	0.46056545110799	0.3959682643694	0.953985407023914	0.58628659429275
A6TP80	1.63579611881382	0.521431352609527	1.01079330476857	0.953981833752733	1.64944370897176
P00895	0.672999617617544	0.436232033147058	0.395974506742303	0.953981409370381	0.625509972085541
J7SGD5	0.687438089667742	0.437247266704622	0.395975074580131	0.953981045680471	0.652780425296022
O67779	2.49373222833778	0.576455099235176	1.05017375046882	0.95397863957941	2.11302641580494
Q31FG2	2.44537854549622	0.780886338382854	1.02294929482083	0.953976159350131	1.64687333435963
Q5L8D5	0.604848273716121	0.417202463361074	0.395985638777899	0.953974278190312	0.535825611256696
