	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
G3KIM6	58.6530808255074	92.5325818097912	-1.37315741054265	0.97122091100429	-0.657754555384754
P23034	5.21366818098354	18.8629024427833	-1.37223045829177	0.971075192154663	-1.85518100925362
P54744	0.787123726306727	3.79701008032361	-1.37205429818196	0.971047510959566	-2.27020149619734
Q5L8C7	12.1447164859834	34.5722282696034	-1.37174088910458	0.970998272044263	-1.50928478085424
P45240	24.6394992119485	53.9870580415961	-1.371117239402	0.970900253839992	-1.13164066690917
A6LPQ4	27.8258566678678	49.508070214764	-1.37094975680096	0.970871663657998	-0.831237611138187
A6KYH2	39.0578230624108	86.1531473180885	-1.37068962589875	0.970827265614378	-1.14129196045059
Q9KC63	0.695394869879502	3.74446264327154	-1.37052080366231	0.970798456761344	-2.42885436759505
Q9FZ81	14.418719426377	46.2234959952423	-1.36948834976666	0.970622358358859	-1.68068333865726
P56957	16.6295277833962	36.0082189367757	-1.36913818430254	0.970562666572388	-1.11457903967605
A6LEH3	2.43824167025975	9.17676521948943	-1.36865056571907	0.97047737293603	-1.91214456974819
Q9EYW9	2.08537321590953	9.28708849017043	-1.36863648752048	0.970474826674249	-2.15492077781354
Q6GER3	0.611787787126797	3.04112100027328	-1.36859395550543	0.970467134285985	-2.31350000717644
Q8RJP2	6.76102740800506	18.1697757952386	-1.36774373476969	0.970313422274412	-1.42622621693659
E1WNR6	151.589174158834	260.381048723022	-1.36752137740599	0.970273240931182	-0.780457722688836
Q8A988	33.1309619188035	60.0032022540637	-1.36699680241572	0.970178477873321	-0.856859405607421
Q45594	0.822017950180832	3.88721531932253	-1.36669867694591	0.970124641625246	-2.24149522006852
Q899G6	0.996649191139063	4.23258937152419	-1.36625562038769	0.970042783177856	-2.08638284378168
A0K9K2	3.92900750374975	13.7359858729622	-1.36602891428635	0.970000626841668	-1.80572363246706
B2TKP6	3.89552148297419	11.1142421048665	-1.36511489866222	0.969830754614716	-1.51252119637276
Q1MQ44	0.67614245993923	3.45766384872539	-1.36491126217093	0.96979292793972	-2.35439846565628
A9BXF7	4.47339968308927	15.6780299035229	-1.36452928768933	0.969721993289978	-1.80930071309914
E3PY97	21.2724770422283	46.1404652921132	-1.3644500601172	0.969707283478085	-1.11704451701835
A6LEL6	5.65281673378626	24.4964904791813	-1.36396620429556	0.969617453844332	-2.11553324428779
P0AG24	30.7898119526955	58.4665019862346	-1.36391090677126	0.96960718975428	-0.925157222150207
A1VTR6	74.2951188645792	163.090392694822	-1.36385243191741	0.969596336522795	-1.13433246351059
P45508	1.05485434183999	4.93525473123107	-1.36342719734903	0.969517430006736	-2.22608075068268
F4JS25	0.661574737554838	3.61502649723573	-1.36322630865672	0.969480164837561	-2.45003017091001
Q24S01	7.88953934872976	20.8121597014352	-1.3624234283392	0.969331304385833	-1.39941371063452
P16444	1.21522077198612	4.91326711056661	-1.36233353267883	0.969314644485315	-2.01546423816395
Q1RIJ6	103.837813237217	211.440412655031	-1.36224797942528	0.969298790738272	-1.02591923924517
Q8KQC4	58.7630892100082	139.371029939293	-1.36217551364855	0.969285363278254	-1.24594856333026
Q8AA39	5.13338867208913	13.7653365151595	-1.36049864491288	0.968985106188067	-1.42305647653157
C4ZAW6	32.4972777586412	57.6283945700835	-1.36025836610125	0.968942221561338	-0.826460958125523
P37895	10.8388410604046	29.455565007553	-1.35993305580157	0.968884178233603	-1.44232972136187
O31945	20.2417414825158	62.8447987825872	-1.35959829399221	0.968827034292441	-1.63445993145013
Q5LCI1	3.10886730041823	12.1237647931556	-1.35913714908842	0.968750395868472	-1.96337682574097
A6L1J0	3.63983193588355	11.8079231227246	-1.35908824018219	0.96874226999437	-1.69781149099492
P0AE12	15.6641132495864	31.6055500985897	-1.35818462535446	0.96859222262553	-1.01271482478695
A6LEG8	0.917494814262549	4.06935392012678	-1.35776098218252	0.968521929167489	-2.14902785114993
Q1QU53	1.70136835367189	7.62556528332268	-1.35771453677873	0.968514224738207	-2.16414876395252
Q8RE26	4.10309835300509	13.5842775565782	-1.35754404697622	0.968486023961811	-1.72715219995934
Q9KJF1	91.0782849601189	153.408126783474	-1.35752434113557	0.968483147126446	-0.752195881193168
B9MKG1	121.053366273484	211.64018784139	-1.35744910886335	0.968472164683654	-0.805970404709099
P04522	2.48241327183211	10.6704841642879	-1.3571617055829	0.968430218739777	-2.10381041847283
Q8A8M0	5.1220082955011	16.0599236494365	-1.35689850298292	0.96839181779674	-1.64868353953817
P27027	1.58082721364287	7.41434400426594	-1.35596411785698	0.968255592102525	-2.22963936564355
A6LE80	20.740065423554	46.6488108220324	-1.35567661482427	0.968213707872882	-1.16941985909185
A4WBJ4	2.56434548220502	8.71010048891493	-1.35490594859381	0.968109803469381	-1.76409872080541
A5GCW2	2.15987182531863	8.59933548114606	-1.35424914517089	0.968028614451521	-1.99327947885266
Q5LCF8	6.97442529930304	35.6218325099799	-1.35370732589005	0.96796169101833	-2.35261548834454
Q11P01	17.2052469050236	45.2027949213245	-1.35314026647157	0.967891700430367	-1.39356338255722
Q6GDJ7	14.5172097591316	57.3026214173884	-1.35287388934869	0.967862723961706	-1.9808369486235
A7Z5Z6	0.688582577853472	3.62753465243344	-1.35185002444203	0.967763172919769	-2.39728781167753
Q39769	3.80680121278205	11.5768368864043	-1.35166265490289	0.967744970159091	-1.6045899818476
Q2FY79	161.517497450816	252.329504698594	-1.35165766968974	0.967744485915283	-0.643618446555813
Q18BE2	96.545026527456	165.769059693865	-1.35161958279807	0.967740786416355	-0.779900910752691
Q64T09	10.2928914133877	28.3877640274946	-1.35156289099104	0.967735280125648	-1.46362090728797
